"","treeID","stemID","tag","StemTag","sp","quadrat","gx","gy","MeasureID","CensusID","dbh","pom","hom","ExactDate","DFstatus","codes","nostems","status","date"
"6453",113998,NA,"163448",NA,"PSYBER","925",161.84,485.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6454",113999,NA,"163450",NA,"PIPGLA","925",162.46,485.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6455",114000,NA,"163451",NA,"PIPHIS","925",160.16,485.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6456",114001,149391,"163452","163452","PSYBRA","925",164.09,487.74,617666,6,NA,NA,NA,2016-09-01,"dead","MAIN;DEADT",1,"D",20698
"6457",114002,NA,"163453",NA,"PSYBER","925",163.5,487.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6458",114003,NA,"163454",NA,"PSYBRA","925",164.94,488.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6459",114004,NA,"163466",NA,"LAEPRO","925",164.72,491.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6460",114005,NA,"163467",NA,"PSYBER","925",164.71,492.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6461",114006,NA,"163469",NA,"PSYBRA","925",162.64,492.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6462",114007,149398,"163470","163470","PSYBRA","925",160.07,491.27,617672,6,NA,NA,NA,2016-09-01,"dead","MAIN;DEADT",1,"D",20698
"6463",114008,NA,"163473",NA,"PSYBER","925",161.15,499.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6464",114009,NA,"163474",NA,"PSYBRA","925",164.1,495.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6465",114010,NA,"163476",NA,"PSYBER","925",164.4,496.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6466",114011,NA,"163477",NA,"PSYBER","925",162.71,498.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6467",114012,149406,"163478","163478","CASSYL","925",162.34,499.63,617680,6,NA,NA,NA,2016-09-01,"broken below","MAIN;A;LS;B",1,"A",20698
"6468",114013,NA,"163482",NA,"PSYBER","925",167.88,495.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6469",114014,NA,"163483",NA,"PSYBER","925",168.64,495.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6470",114015,NA,"163484",NA,"PSYBER","925",168.53,495.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6471",114016,NA,"163485",NA,"PSYBER","925",169.22,495.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6472",114017,NA,"163486",NA,"PSYBRA","925",168.9,495.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6473",114018,NA,"163487",NA,"ALCFLO","925",169.06,495.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6474",114019,149413,"163488","163488","CASARB","925",165.19,499.48,617703,6,14.6,"1.3",1.3,2016-09-01,"alive","MAIN;A;ST",1,"A",20698
"6475",114020,NA,"163489",NA,"PSYBRA","925",165.34,499.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6476",114021,NA,"163490",NA,"CORSUL","925",172.62,493.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6477",114022,NA,"163491",NA,"PSYBRA","925",167,490.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6478",114023,149417,"163492","163492","CASARB","925",169.2,490.14,617695,6,NA,NA,NA,2016-09-01,"broken below","MAIN;A;LS;B",1,"A",20698
"6479",114024,NA,"163493",NA,"PSYBRA","925",167.89,492.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6480",114025,NA,"163494",NA,"OCOLEU","925",168.41,492.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6481",114026,NA,"163495",NA,"PSYBER","925",168.03,493.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6482",114027,NA,"163496",NA,"PSYBER","925",167.69,493.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6483",114028,NA,"163497",NA,"PSYBER","925",167.43,492.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6484",114029,NA,"163502",NA,"PSYBER","925",166.37,486.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6485",114030,NA,"163503",NA,"PSYBER","925",166.33,485.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6486",114031,149425,"163504","163504","PSYBRA","925",167.17,487.33,617688,6,NA,NA,NA,2016-09-01,"dead","MAIN;DEADT",1,"D",20698
"6487",114032,NA,"163505",NA,"PSYBER","925",167.08,486.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6488",114033,NA,"163506",NA,"PSYBER","925",167.69,487.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6489",114034,NA,"163507",NA,"SCHMOR","925",167.83,487.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6490",114035,NA,"163508",NA,"SCHMOR","925",167.95,488.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6491",114036,NA,"163509",NA,"SCHMOR","925",168.26,488,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6492",114037,NA,"163510",NA,"PSYBRA","925",165.2,489.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6493",114038,NA,"163511",NA,"PSYBER","925",166.61,489.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6494",114039,NA,"163512",NA,"PSYBER","925",167.93,489.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6495",114040,NA,"163513",NA,"PSYBER","925",167.8,487.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6496",114041,NA,"163514",NA,"PSYBER","925",166.67,486.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6497",114042,NA,"163515",NA,"PSYBER","925",165.9,485.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6498",114043,NA,"163518",NA,"PSYBER","925",169.02,482.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6499",114044,NA,"163519",NA,"PSYBER","925",167.26,483.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6500",114045,NA,"163520",NA,"PSYBER","925",169.44,481.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6501",114046,NA,"163521",NA,"PSYBER","925",169.24,481.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6502",114047,NA,"163522",NA,"PSYBER","925",171.34,484.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6503",114048,NA,"163523",NA,"PSYBER","925",170.55,482.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6504",114049,NA,"163524",NA,"PSYBER","925",170.33,482.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6505",114050,NA,"163525",NA,"PSYBER","925",170.33,482.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6506",114051,NA,"163526",NA,"PSYBER","925",171.51,482.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6507",114052,NA,"163527",NA,"PSYBER","925",171.89,480.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6508",114053,NA,"163528",NA,"PSYBER","925",172.61,480.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6509",114054,NA,"163530",NA,"PSYBER","925",172.44,480.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6510",114055,NA,"163531",NA,"PSYBER","925",172.09,480.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6511",114056,NA,"163532",NA,"PSYBER","925",174.2,480.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6512",114057,NA,"163533",NA,"PSYBER","925",173.93,480.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6513",114058,NA,"163534",NA,"PSYBER","925",173.86,481.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6514",114059,NA,"163535",NA,"PIPBLA","925",174.62,481.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6515",114060,NA,"163538",NA,"CORBOR","925",173.84,483.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6516",114061,149457,"163539","163539","SCHMOR","925",171.77,484.78,617705,6,102,"1.3",1.3,2016-09-01,"alive","MAIN;A",1,"A",20698
"6517",114062,NA,"163540",NA,"PSYBER","925",172.88,483.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6518",114063,NA,"163541",NA,"PSYBER","925",172.64,487.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6519",114064,NA,"163542",NA,"PSYBER","925",173.88,487.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6520",114065,NA,"163543",NA,"PSYBER","925",173.65,487.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6521",114066,NA,"163544",NA,"PSYBER","925",174.39,489.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6522",114067,149463,"163545","163545","CASARB","925",174.46,488.23,617707,6,NA,NA,NA,2016-09-01,"broken below","MAIN;A;LS;B",1,"A",20698
"6523",114068,NA,"163546",NA,"SCHMOR","925",171.34,489.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6524",114069,149465,"163547","163547","OCOLEU","925",172.02,489.3,617708,6,NA,NA,NA,2016-09-01,"dead","MAIN;DEADT;B",1,"D",20698
"6525",114070,NA,"163548",NA,"PSYBER","925",174.13,485.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6526",114071,NA,"163549",NA,"SCHMOR","925",173.99,485.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6527",114072,NA,"163550",NA,"CECSCH","925",173.71,485.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6528",114073,NA,"163551",NA,"PSYBER","925",173.23,485.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6529",114074,NA,"163552",NA,"CECSCH","925",173.34,485.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6530",114075,NA,"163553",NA,"PSYBER","925",173.25,486.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6531",114076,NA,"163554",NA,"PSYBRA","925",171.55,488.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6532",114077,NA,"163555",NA,"PSYBRA","925",171.38,487.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6533",114078,NA,"163557",NA,"PSYBER","925",171.31,487.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6534",114079,NA,"163558",NA,"PSYBER","925",170.52,486.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6535",114080,NA,"163559",NA,"PSYBER","925",170.15,486.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6536",114081,NA,"163560",NA,"PSYBER","925",170.29,485.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6537",114082,149479,"163561","163561","CASARB","925",172.29,487.82,617709,6,NA,NA,NA,2016-09-01,"dead","MAIN;DEADT;ST",1,"D",20698
"6538",114083,149480,"163562","163562","PSYBRA","925",171.24,486.34,617710,6,NA,NA,NA,2016-09-01,"dead","MAIN;DEADT;B",1,"D",20698
"6539",114084,NA,"163563",NA,"PSYBRA","925",172.53,488.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6540",114085,149482,"163564","163564","CASARB","925",171.16,492.86,617714,6,NA,NA,NA,2016-09-01,"stem dead","MAIN;A;LS;DP;ST",1,"A",20698
"6541",114086,NA,"163566",NA,"PSYBER","925",172.49,494.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6542",114087,NA,"163567",NA,"PSYBER","925",172.52,494.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6543",114088,149485,"163568","163568","ALCFLO","925",172.9,494.28,617715,6,52,"1.3",1.3,2016-09-01,"alive","MAIN;A",1,"A",20698
"6544",114089,NA,"163569",NA,"CASARB","925",172.47,490.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6545",114090,149487,"163570","163570","CASARB","925",174.83,493.01,617716,6,14,"1.3",1.32,2016-09-01,"alive","MAIN;A;ST",1,"A",20698
"6546",114091,NA,"163571",NA,"PSYBER","925",173.01,494.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6547",114092,NA,"163576",NA,"CORSUL","925",172.03,497.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6548",114093,NA,"163577",NA,"PSYBER","925",170.29,499.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6549",114094,NA,"163578",NA,"PSYBER","925",171.21,499.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6550",114095,NA,"163581",NA,"CORSUL","925",170.06,495.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6551",114096,NA,"163582",NA,"PSYBER","925",171.18,495.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6552",114097,NA,"163583",NA,"CASARB","925",171.42,495.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6553",114098,NA,"163584",NA,"MICRAC","925",171.88,495.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6554",114099,NA,"163585",NA,"MICRAC","925",172.13,495.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6555",114100,NA,"163586",NA,"MICMIR","925",170.82,496.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6556",114101,NA,"163588",NA,"SCHMOR","925",175.82,495.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6557",114102,NA,"163589",NA,"SCHMOR","925",176.17,496.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6558",114103,NA,"163590",NA,"OCOLEU","925",177.66,496.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6559",114104,149503,"163591","163591","CORBOR","925",176.05,498.16,617754,6,NA,NA,NA,2016-09-05,"dead","MAIN;DEADT",1,"D",20702
"6560",114105,NA,"163593",NA,"MYRDEF","925",175.85,499.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6561",114106,NA,"163594",NA,"OCOLEU","925",178.76,497.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6562",114107,NA,"163598",NA,"MICPRA","925",176.99,490.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6563",114108,NA,"163599",NA,"SCHMOR","925",176.94,494.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6564",114109,149508,"163600","163600","MICPRA","925",177.39,491.04,617746,6,13.9,"1.3",1.28,2016-09-05,"alive","MAIN;A;C",1,"A",20702
"6565",114110,149509,"163601","163601","CASARB","925",178.02,494.21,617747,6,NA,NA,NA,2016-09-05,"dead","MAIN;DEADT;ST",1,"D",20702
"6566",114111,NA,"163602",NA,"PSYBRA","925",178.96,494.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6567",114112,149512,"163604","163604","CASARB","925",176.25,490.05,617748,6,12.9,"1.3",1.3,2016-09-05,"alive","MAIN;A",1,"A",20702
"6568",114113,149513,"163609","163609","OCOLEU","925",176.19,489.46,617734,6,NA,NA,NA,2016-09-05,"broken below","MAIN;A;LS;B",1,"A",20702
"6569",114114,NA,"163610",NA,"PSYBER","925",175.34,484.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6570",114115,149515,"163615","163615","PSYBRA","925",176.6,483.14,617725,6,NA,NA,NA,2016-09-05,"dead","MAIN;DEADT",1,"D",20702
"6571",114116,NA,"163617",NA,"PSYBRA","925",176.85,483.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6572",114117,NA,"163618",NA,"PSYBER","925",177.94,483.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6573",114118,NA,"163619",NA,"PSYBER","925",178.58,480.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6574",114119,NA,"163620",NA,"PSYBER","925",178.36,480.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6575",114120,NA,"163622",NA,"ALCLAT","925",178.38,480.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6576",114121,NA,"163623",NA,"PSYBER","925",178.1,480.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6577",114122,NA,"163624",NA,"PSYBER","925",179.39,481.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6578",114123,NA,"163626",NA,"PSYBER","925",179.16,482.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6579",114124,NA,"163627",NA,"PSYBER","925",178.73,481.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6580",114125,149529,"163628","163628","PSYBER","925",178.03,481.74,617726,6,NA,NA,NA,2016-09-05,"dead","MAIN;DEADT",1,"D",20702
"6581",114126,NA,"163629",NA,"PSYBER","925",178.08,482.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6582",114127,NA,"163630",NA,"PSYBER","925",177.83,482.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6583",114128,NA,"163631",NA,"PSYBER","925",177.54,482.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6584",114129,NA,"163632",NA,"PSYBER","925",177.08,482.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6585",114130,NA,"163633",NA,"PSYBER","925",178.19,482.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6586",114131,NA,"163634",NA,"PSYBER","925",179.94,482.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6587",114132,NA,"163635",NA,"PSYBER","925",175.43,481.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6588",114133,NA,"163636",NA,"PSYBER","925",175.52,481.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6589",114134,NA,"163637",NA,"PSYBER","925",175.56,481.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6590",114135,NA,"163638",NA,"PSYBER","925",177.31,483.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6591",114136,NA,"163641",NA,"PIPGLA","925",176.27,482.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6592",114137,149541,"163642","163642","CASARB","925",176.75,482.38,617727,6,NA,NA,NA,2016-09-05,"dead","MAIN;DEADT;B",1,"D",20702
"6593",114138,NA,"163645",NA,"PSYBER","1025",180.8,480.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6594",114139,NA,"163646",NA,"PSYBER","1025",180.28,481.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6595",114140,NA,"163648",NA,"PSYBER","1025",184.1,480.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6596",114141,NA,"163649",NA,"PSYBER","1025",180.25,480.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6597",114142,NA,"163650",NA,"PSYBER","1025",180.7,480.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6598",114143,NA,"163653",NA,"PSYBER","1025",183.4,485.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6599",114144,149549,"163654","163654","OCOLEU","1025",181.82,488.98,579169,6,14.5,"1.3",1.3,2016-09-05,"alive","MAIN;A;ST",1,"A",20702
"6600",114145,164527,"163660","179358","CASARB","1025",182.77,491.76,617790,6,13,"1.3",1.3,2016-09-05,"alive","SPROUT;A",3,"A",20702
"6601",114146,149552,"163662","163662","SLOBER","1025",182.91,491.47,579180,6,21.8,"1.3",1.3,2016-09-05,"alive","MAIN;A",1,"A",20702
"6602",114147,NA,"163664",NA,"MICPRA","1025",183.2,490.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6603",114148,149554,"163665","163665","HIRRUG","1025",183.59,492.24,579181,6,15.2,"1.3",1.28,2016-09-05,"alive","MAIN;A;ST",3,"A",20702
"6604",114149,149555,"163672","163672","OCOLEU","1025",181.84,494.78,579184,6,NA,NA,NA,2016-09-05,"broken below","MAIN;A;LS;B",1,"A",20702
"6605",114150,149556,"163674","163674","HIRRUG","1025",181.45,490.16,579185,6,29.4,"1.3",1.3,2016-09-05,"alive","MAIN;A",1,"A",20702
"6606",114151,149557,"163682","163682","MICPRA","1025",181.33,498.42,579201,6,NA,NA,NA,2016-09-05,"dead","MAIN;DEADT;B",1,"D",20702
"6607",114152,149558,"163683","163683","PSYBER","1025",181.14,499.59,579202,6,NA,NA,NA,2016-09-05,"dead","MAIN;DEADT",2,"D",20702
"6608",114153,149559,"163685","163685","CASARB","1025",183.53,497.22,579203,6,NA,NA,NA,2016-09-05,"broken below","MAIN;A;LS;B",1,"A",20702
"6609",114154,NA,"163690",NA,"PSYBER","1025",184.24,495.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6610",114155,NA,"163691",NA,"PSYBER","1025",184.59,495.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6611",114156,NA,"163694",NA,"PSYBER","1025",184.25,495.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6612",114157,NA,"163702",NA,"MICPRA","1025",185.91,495.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6613",114158,NA,"163703",NA,"PSYBER","1025",185.66,495.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6614",114159,149566,"163704","163704","CASARB","1025",185.82,495.4,579227,6,NA,NA,NA,2016-09-05,"stem dead","MAIN;A;LS;DP;ST",1,"A",20702
"6615",114160,NA,"163705",NA,"PSYBER","1025",186.2,495.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6616",114161,161237,"163707","175893","CASARB","1025",185.6,490.2,579222,6,37.5,"1.3",1.3,2016-09-05,"alive","SPROUT;A",3,"A",20702
"6617",114162,NA,"163708",NA,"PSYBER","1025",186.41,492.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6618",114163,NA,"163709",NA,"SCHMOR","1025",186.19,494.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6619",114164,149571,"163710","163710","PSYBER","1025",186.18,494.92,579217,6,NA,NA,NA,2016-09-05,"dead","MAIN;DEADT",1,"D",20702
"6620",114165,NA,"163711",NA,"SCHMOR","1025",187.52,494.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6621",114166,149573,"163712","163712","OCOLEU","1025",187.68,494.32,579218,6,NA,NA,NA,2016-09-05,"broken below","MAIN;A;LS;B",1,"A",20702
"6622",114167,NA,"163713",NA,"PSYBER","1025",188.81,493.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6623",114168,149575,"163714","163714","PSYBER","1025",187.05,494.29,579219,6,NA,NA,NA,2016-09-05,"dead","MAIN;DEADT;B",1,"D",20702
"6624",114169,NA,"163715",NA,"PSYBER","1025",186.46,494.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6625",114170,149577,"163716","163716","CORBOR","1025",186.78,494.23,579220,6,16.5,"1.3",1.3,2016-09-05,"alive","MAIN;A",1,"A",20702
"6626",114171,NA,"163719",NA,"SCHMOR","1025",189.22,492.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6627",114172,NA,"163721",NA,"PSYBRA","1025",187.54,492.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6628",114173,NA,"163726",NA,"SCHMOR","1025",189.35,486.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6629",114174,NA,"163727",NA,"SCHMOR","1025",189.5,487.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6630",114175,NA,"163728",NA,"SCHMOR","1025",189.96,486.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6631",114176,NA,"163729",NA,"PSYBER","1025",188.7,488.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6632",114177,NA,"163730",NA,"PSYBER","1025",188.68,488.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6633",114178,NA,"163731",NA,"PSYBER","1025",188.97,489.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6634",114179,NA,"163732",NA,"PSYBER","1025",189.7,488.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6635",114180,NA,"163733",NA,"PSYBER","1025",188.25,485.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6636",114181,NA,"163737",NA,"PSYBER","1025",187.98,481.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6637",114182,NA,"163739",NA,"PSYBER","1025",185.97,481.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6638",114183,NA,"163743",NA,"PSYBER","1025",191.13,480.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6639",114184,NA,"163744",NA,"PSYBER","1025",191.3,480.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6640",114185,NA,"163745",NA,"PSYBER","1025",191.45,480.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6641",114186,NA,"163747",NA,"PSYBER","1025",190.93,487.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6642",114187,NA,"163748",NA,"PSYBER","1025",190.69,487.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6643",114188,NA,"163749",NA,"PSYBER","1025",190.57,487.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6644",114189,NA,"163750",NA,"PSYBER","1025",190.12,487.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6645",114190,NA,"163751",NA,"PSYBER","1025",190.77,488.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6646",114191,NA,"163752",NA,"PSYBRA","1025",190.78,489.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6647",114192,NA,"163753",NA,"PSYBER","1025",191.47,489.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6648",114193,NA,"163754",NA,"PSYBER","1025",192.08,487.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6649",114194,NA,"163755",NA,"PSYBRA","1025",190.72,487.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6650",114195,NA,"163756",NA,"PSYBER","1025",192.08,487.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6651",114196,NA,"163760",NA,"PSYBER","1025",193.33,491.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"6652",114197,NA,"163761",NA,"SCHMOR","1025",193.04,491.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
